cashup_id,restaurant_id,bod_amount,sales,expenses,tax,delivery_charges,eod_amount,match_status,banking_id,cash_up_date,cashup_status
11132,31,875.23,2149.67,427.58,184.23,90.75,2506.57,True,11132,2024-06-30,Closed
11133,31,1727.14,1856.07,491.84,159.76,95.58,2995.79,True,11133,2024-07-01,Closed
11134,31,601.21,2105.2,430.23,179.27,60.14,2216.04,True,11134,2024-07-02,Closed
11135,31,179.71,2211.47,213.39,189.28,87.84,2089.95,True,11135,2024-07-03,Closed
11136,31,1969.51,2163.42,1616.9,183.84,52.23,2463.8,True,11136,2024-07-04,Closed
11137,31,1747.45,1981.38,233.22,170.46,100.69,3394.92,True,11137,2024-07-05,Closed
11138,31,377.42,2035.83,1019.46,174.18,79.27,1314.52,True,11138,2024-07-06,Closed
11139,31,1082.38,2008.37,805.32,172.9,105.45,2179.98,True,11139,2024-07-07,Closed
11140,31,948.91,2025.08,262.45,173.74,91.13,2620.41,True,11140,2024-07-08,Closed
11141,31,171.0,2048.01,180.87,174.66,65.42,1972.72,True,11141,2024-07-09,Closed
11142,31,477.33,2008.75,141.03,171.23,62.31,2282.74,True,11142,2024-07-10,Closed
11143,31,442.35,1993.02,582.47,170.63,80.15,1772.75,True,11143,2024-07-11,Closed
11144,31,1248.3,1806.61,504.18,153.28,38.95,2511.78,True,11144,2024-07-12,Closed
11145,31,1644.71,2110.57,201.17,181.2,98.1,3456.01,True,11145,2024-07-13,Closed
11146,31,1772.57,1993.64,907.22,172.29,120.45,2738.54,True,11146,2024-07-14,Closed
11147,31,2041.04,1952.76,539.23,167.42,84.3,3370.27,True,11147,2024-07-15,Closed
11148,31,2763.1,2308.19,272.79,197.98,102.54,4695.96,True,11148,2024-07-16,Closed
11149,31,826.52,2119.1,547.75,182.08,101.03,2296.84,True,11149,2024-07-17,Closed
11150,31,361.05,2175.42,249.03,186.42,92.16,2195.28,True,11150,2024-07-18,Closed
11151,31,1047.47,2054.92,173.81,176.66,101.36,2827.22,True,11151,2024-07-19,Closed
11152,31,114.42,1882.95,590.62,160.72,63.77,1342.98,True,11152,2024-07-20,Closed
11153,31,624.5,2030.14,906.32,173.9,84.44,1663.88,True,11153,2024-07-21,Closed
11154,31,637.48,2057.04,551.34,174.95,55.35,2087.83,True,11154,2024-07-22,Closed
11155,31,1338.04,2079.55,454.8,178.24,89.29,2873.5,True,11155,2024-07-23,Closed
11156,31,2367.66,2017.97,1452.45,172.32,69.69,2863.49,True,11156,2024-07-24,Closed
11157,31,678.66,1910.49,325.24,163.03,63.82,2200.09,True,11157,2024-07-25,Closed
11158,31,967.92,2138.52,469.22,182.84,80.68,2556.54,True,11158,2024-07-26,Closed
11159,31,1442.8,2197.98,1367.18,189.87,131.25,2142.35,True,11159,2024-07-27,Closed
11160,31,2113.27,1693.58,380.37,145.6,83.57,3342.91,True,11160,2024-07-28,Closed
11161,31,3270.82,2055.59,206.64,177.4,118.81,5000.96,True,11161,2024-07-29,Closed
11162,31,183.16,1898.57,405.44,164.7,131.12,1545.17,True,11162,2024-07-30,Closed
11163,31,1292.44,1990.15,1170.7,170.18,75.11,2036.78,True,11163,2024-07-31,Closed
11164,31,1013.18,2257.67,355.2,192.75,77.54,2838.11,True,11164,2024-08-01,Closed
11165,31,999.07,1784.57,569.77,153.06,79.41,2134.46,True,11165,2024-08-02,Closed
11166,31,1724.74,1950.64,487.86,166.07,55.68,3131.84,True,11166,2024-08-03,Closed
11167,31,1820.52,1799.26,353.12,153.98,70.79,3195.87,True,11167,2024-08-04,Closed
11168,31,3139.91,2009.54,144.81,171.31,62.94,4941.7,True,11168,2024-08-05,Closed
11169,31,3383.91,1900.08,640.23,163.53,98.33,4545.43,True,11169,2024-08-06,Closed
11170,31,831.17,2143.89,248.42,183.07,74.63,2652.01,True,11170,2024-08-07,Closed
11171,31,834.16,2030.83,570.37,173.16,64.37,2230.25,True,11171,2024-08-08,Closed
11172,31,1750.52,1963.92,425.15,169.25,107.29,3182.0,True,11172,2024-08-09,Closed
11173,31,2404.88,2134.18,472.34,183.81,113.8,3952.92,True,11173,2024-08-10,Closed
11174,31,2276.37,1872.25,588.13,161.07,95.07,3465.42,True,11174,2024-08-11,Closed
11175,31,634.01,2062.54,172.07,176.5,81.51,2442.97,True,11175,2024-08-12,Closed
11176,31,1999.07,2051.96,203.15,177.86,137.7,3710.18,True,11176,2024-08-13,Closed
11177,31,2515.29,1887.68,1112.3,160.8,55.97,3234.7,True,11177,2024-08-14,Closed
11178,31,1962.95,1860.21,548.05,158.81,63.67,3211.44,True,11178,2024-08-15,Closed
11179,31,3001.31,2015.72,1506.68,172.75,84.65,3425.7,True,11179,2024-08-16,Closed
11180,31,3135.13,2119.79,719.2,179.88,45.19,4490.53,True,11180,2024-08-17,Closed
11181,31,4056.53,1908.08,618.62,162.75,61.99,5284.0,True,11181,2024-08-18,Closed
11182,31,806.25,2075.28,426.74,177.32,74.73,2380.06,True,11182,2024-08-19,Closed
11183,31,1499.29,2251.37,321.23,191.65,63.56,3365.87,True,11183,2024-08-20,Closed
11184,31,2370.44,1985.15,1330.43,169.68,73.48,2951.68,True,11184,2024-08-21,Closed
11185,31,208.03,1941.85,777.83,166.72,90.06,1281.99,True,11185,2024-08-22,Closed
11186,31,1107.24,1943.64,428.91,167.46,105.23,2516.74,True,11186,2024-08-23,Closed
11187,31,222.75,1813.61,557.46,154.32,49.49,1429.41,True,11187,2024-08-24,Closed
11188,31,880.2,2002.54,574.0,172.85,116.34,2192.4,True,11188,2024-08-25,Closed
11189,31,1472.95,2001.02,236.71,172.08,99.01,3138.25,True,11189,2024-08-26,Closed
11190,31,1059.95,2034.08,418.16,174.93,102.12,2573.75,True,11190,2024-08-27,Closed
11191,31,774.57,2036.72,302.17,175.23,103.74,2405.38,True,11191,2024-08-28,Closed
11192,31,1854.65,2101.62,302.6,178.99,62.32,3591.35,True,11192,2024-08-29,Closed
11193,31,2136.03,1946.51,368.97,165.02,38.25,3675.32,True,11193,2024-08-30,Closed
11194,31,1764.26,1741.72,735.33,149.46,78.74,2691.91,True,11194,2024-08-31,Closed
11195,31,76.11,2254.32,492.5,192.38,74.93,1763.0,True,11195,2024-09-01,Closed
11196,31,1409.97,1883.59,433.72,160.4,54.49,2805.35,True,11196,2024-09-02,Closed
11197,31,1000.22,2096.82,439.12,178.9,68.95,2588.97,True,11197,2024-09-03,Closed
11198,31,551.97,2140.55,364.02,183.45,91.1,2237.4,True,11198,2024-09-04,Closed
11199,31,1348.84,1939.76,638.4,165.91,74.63,2575.57,True,11199,2024-09-05,Closed
11200,31,74.95,1851.43,319.61,158.99,86.89,1519.88,True,11200,2024-09-06,Closed
11201,31,115.99,1959.2,370.95,168.23,91.13,1613.11,True,11201,2024-09-07,Closed
11202,31,426.92,2050.52,677.74,175.83,89.93,1709.77,True,11202,2024-09-08,Closed
11203,31,1499.13,2021.32,457.64,173.12,83.87,2978.94,True,11203,2024-09-09,Closed
11204,31,1720.35,1990.39,686.22,171.74,114.52,2910.0,True,11204,2024-09-10,Closed
11205,31,1861.42,2035.79,501.14,174.95,98.4,3297.67,True,11205,2024-09-11,Closed
11206,31,622.27,1958.79,1040.68,167.79,81.95,1458.43,True,11206,2024-09-12,Closed
11207,31,12.84,2166.0,799.43,184.19,55.97,1323.44,True,11207,2024-09-13,Closed
11208,31,716.41,1726.69,319.92,147.93,72.28,2050.9,True,11208,2024-09-14,Closed
11209,31,324.32,2013.36,439.12,172.99,96.33,1802.23,True,11209,2024-09-15,Closed
11210,31,229.46,2117.22,340.58,180.52,66.71,1939.39,True,11210,2024-09-16,Closed
11211,31,1913.46,2025.07,567.01,174.05,98.6,3272.92,True,11211,2024-09-17,Closed
11212,31,752.18,1993.46,271.94,171.47,100.76,2372.94,True,11212,2024-09-18,Closed
11213,31,2224.63,1923.99,600.86,163.98,59.39,3488.37,True,11213,2024-09-19,Closed
11214,31,1827.36,1967.24,440.08,168.98,93.5,3261.02,True,11214,2024-09-20,Closed
11215,31,1125.3,2090.66,427.01,177.71,52.67,2736.28,True,11215,2024-09-21,Closed
11216,31,340.83,2182.61,871.14,185.74,60.56,1591.74,True,11216,2024-09-22,Closed
11217,31,876.22,2028.83,793.26,174.59,104.51,2007.28,True,11217,2024-09-23,Closed
11218,31,184.94,2002.35,509.14,172.99,120.0,1558.15,True,11218,2024-09-24,Closed
11219,31,174.97,1777.17,495.43,151.42,53.18,1403.53,True,11219,2024-09-25,Closed
11220,31,866.4,1984.14,2455.31,169.68,75.45,319.78,True,11220,2024-09-26,Closed
11221,31,80.63,2038.73,229.88,175.53,106.51,1782.97,True,11221,2024-09-27,Closed
11222,31,1756.04,2073.73,313.0,177.28,77.5,3439.27,True,11222,2024-09-28,Closed
11223,31,3358.64,2176.2,635.07,186.95,102.97,4796.8,True,11223,2024-09-29,Closed
11224,31,882.27,2005.84,245.04,172.6,102.95,2540.12,True,11224,2024-09-30,Closed
11225,31,170.58,1985.27,1479.15,170.48,93.01,583.69,True,11225,2024-10-01,Closed
11226,31,450.54,2288.78,352.44,195.36,77.73,2309.15,True,11226,2024-10-02,Closed
11227,31,685.94,2095.8,304.92,178.77,68.07,2408.75,True,11227,2024-10-03,Closed
11228,31,828.46,1864.68,582.15,159.65,74.42,2036.57,True,11228,2024-10-04,Closed
11229,31,457.53,2149.83,611.85,183.87,82.57,1912.94,True,11229,2024-10-05,Closed
11230,31,1431.07,2044.33,524.99,175.81,102.06,2848.35,True,11230,2024-10-06,Closed
11231,31,226.11,1666.61,537.93,142.45,61.11,1293.68,True,11231,2024-10-07,Closed
11232,31,652.11,2256.99,327.67,194.6,125.07,2456.36,True,11232,2024-10-08,Closed
11233,31,1169.95,1888.5,548.32,162.86,106.37,2403.76,True,11233,2024-10-09,Closed
11234,31,865.69,1694.11,290.99,144.73,60.43,2208.38,True,11234,2024-10-10,Closed
11235,31,1623.52,2089.95,519.28,178.46,72.01,3122.18,True,11235,2024-10-11,Closed
11236,31,249.93,2054.95,391.04,176.59,98.68,1815.16,True,11236,2024-10-12,Closed
11237,31,1119.21,1952.46,333.28,167.61,90.25,2648.14,True,11237,2024-10-13,Closed
11238,31,787.22,2089.44,497.98,178.98,86.99,2291.69,True,11238,2024-10-14,Closed
11239,31,1766.32,2088.63,559.97,179.25,94.76,3200.22,True,11239,2024-10-15,Closed
11240,31,1447.68,2147.84,1198.97,182.93,63.01,2333.54,True,11240,2024-10-16,Closed
11241,31,1959.66,1837.68,528.3,158.26,97.11,3171.93,True,11241,2024-10-17,Closed
11242,31,523.22,2035.21,361.32,172.72,44.46,2152.65,True,11242,2024-10-18,Closed
11243,31,1295.39,1730.6,282.58,148.92,88.75,2654.66,True,11243,2024-10-19,Closed
11244,31,161.15,1839.27,303.49,156.97,61.94,1634.99,True,11244,2024-10-20,Closed
11245,31,725.96,2190.5,255.48,187.73,93.33,2567.65,True,11245,2024-10-21,Closed
11246,31,114.68,1852.81,646.75,157.72,52.21,1268.53,True,11246,2024-10-22,Closed
11247,31,601.58,2134.08,211.71,183.66,109.93,2414.02,True,11247,2024-10-23,Closed
11248,31,1483.52,1940.01,1647.73,166.32,84.14,1691.66,True,11248,2024-10-24,Closed
11249,31,1309.36,1900.4,378.23,161.06,35.33,2796.2,True,11249,2024-10-25,Closed
11250,31,2771.68,2049.42,1126.63,174.73,64.29,3630.18,True,11250,2024-10-26,Closed
11251,31,2846.24,2313.44,486.13,197.24,73.36,4600.19,True,11251,2024-10-27,Closed
11252,31,2054.46,2031.57,953.43,172.78,52.53,3080.07,True,11252,2024-10-28,Closed
11253,31,2035.61,1958.32,267.04,168.66,104.46,3622.43,True,11253,2024-10-29,Closed
11254,31,588.09,2103.59,250.34,180.93,105.93,2335.41,True,11254,2024-10-30,Closed
11255,31,739.78,1875.26,468.51,160.83,81.96,2064.57,True,11255,2024-10-31,Closed
11256,31,361.93,1896.16,640.65,161.56,56.52,1560.92,True,11256,2024-11-01,Closed
11257,31,1283.48,2155.51,328.48,184.04,74.26,3036.25,True,11257,2024-11-02,Closed
11258,31,2803.38,1892.17,323.92,161.93,74.72,4296.91,True,11258,2024-11-03,Closed
11259,31,1035.46,2054.08,222.66,174.53,49.66,2817.22,True,11259,2024-11-04,Closed
11260,31,730.35,2059.02,161.91,175.73,69.1,2558.36,True,11260,2024-11-05,Closed
11261,31,2507.82,2137.96,1249.89,183.31,93.04,3302.85,True,11261,2024-11-06,Closed
11262,31,3279.28,1974.32,330.1,168.65,70.07,4853.43,True,11262,2024-11-07,Closed
11263,31,1347.99,1981.06,2564.4,169.6,79.81,684.84,True,11263,2024-11-08,Closed
11264,31,361.7,2020.51,2114.96,172.29,64.06,203.19,True,11264,2024-11-09,Closed
11265,31,69.53,2000.03,410.97,170.42,60.4,1598.19,True,11265,2024-11-10,Closed
11266,31,1224.13,1767.8,391.47,152.26,94.26,2506.2,True,11266,2024-11-11,Closed
11267,31,1763.32,2166.01,172.42,184.8,71.43,3685.48,True,11267,2024-11-12,Closed
11268,31,2553.64,2171.13,1966.96,186.22,96.36,2661.45,True,11268,2024-11-13,Closed
11269,31,1775.59,1738.7,816.28,149.92,97.51,2600.5,True,11269,2024-11-14,Closed
11270,31,1257.42,2087.4,667.79,178.66,83.06,2593.97,True,11270,2024-11-15,Closed
11271,31,1057.78,2061.23,310.08,176.25,77.11,2731.82,True,11271,2024-11-16,Closed
11272,31,1884.19,2040.16,236.5,174.73,84.44,3603.41,True,11272,2024-11-17,Closed
11273,31,594.08,2092.0,1067.96,179.22,86.71,1531.41,True,11273,2024-11-18,Closed
11274,31,360.36,2128.55,873.99,182.06,82.1,1532.82,True,11274,2024-11-19,Closed
11275,31,957.22,2048.17,777.83,173.75,43.18,2184.38,True,11275,2024-11-20,Closed
11276,31,731.52,2049.63,718.5,176.11,98.44,1964.21,True,11276,2024-11-21,Closed
11277,31,353.7,2190.11,336.64,187.24,81.97,2125.2,True,11277,2024-11-22,Closed
11278,31,1569.68,1972.38,1533.74,169.4,92.39,1915.93,True,11278,2024-11-23,Closed
11279,31,925.7,2244.93,86.52,192.31,93.51,2990.6,True,11279,2024-11-24,Closed
11280,31,2808.04,2290.49,1631.34,196.39,99.54,3367.65,True,11280,2024-11-25,Closed
11281,31,1786.27,2069.88,847.11,175.03,28.42,2980.62,True,11281,2024-11-26,Closed
11282,31,1625.56,2153.26,398.13,184.57,91.95,3288.74,True,11282,2024-11-27,Closed
11283,31,1170.26,1977.49,386.24,169.4,82.32,2679.19,True,11283,2024-11-28,Closed
11284,31,471.55,2161.22,190.25,183.9,59.45,2383.07,True,11284,2024-11-29,Closed
11285,31,1522.09,1824.7,511.64,156.94,91.54,2743.61,True,11285,2024-11-30,Closed
11286,31,1964.77,2037.34,802.69,174.38,80.61,3118.81,True,11286,2024-12-01,Closed
11287,31,1228.2,2007.55,517.87,171.43,69.88,2648.0,True,11287,2024-12-02,Closed
11288,31,627.73,1852.16,416.39,158.98,84.49,1979.01,True,11288,2024-12-03,Closed
11289,31,157.77,2100.76,429.01,179.72,80.67,1748.85,True,11289,2024-12-04,Closed
11290,31,402.6,1919.58,640.86,163.81,64.07,1617.25,True,11290,2024-12-05,Closed
11291,31,1472.88,2095.47,347.08,178.73,67.76,3153.51,True,11291,2024-12-06,Closed
11292,31,10.46,1990.81,692.55,170.91,91.39,1217.33,True,11292,2024-12-07,Closed
11293,31,873.37,2175.48,201.2,187.28,113.09,2734.56,True,11293,2024-12-08,Closed
11294,31,2137.29,1867.89,520.46,160.09,79.11,3405.61,True,11294,2024-12-09,Closed
11295,31,3136.05,1883.95,349.8,162.0,93.71,4576.49,True,11295,2024-12-10,Closed
11296,31,1815.69,2136.1,595.78,182.52,76.75,3279.26,True,11296,2024-12-11,Closed
11297,31,2583.06,1743.42,466.68,148.53,51.32,3808.48,True,11297,2024-12-12,Closed
11298,31,707.56,1765.99,197.57,150.88,63.03,2212.95,True,11298,2024-12-13,Closed
11299,31,1325.27,2147.84,276.6,183.55,78.22,3118.29,True,11299,2024-12-14,Closed
11300,31,478.55,2088.49,1758.89,179.19,93.82,714.33,True,11300,2024-12-15,Closed
11301,31,597.44,1786.98,794.55,153.22,78.13,1511.74,True,11301,2024-12-16,Closed
11302,31,116.99,2239.61,338.85,191.53,84.92,1932.83,True,11302,2024-12-17,Closed
11303,31,1775.83,2117.66,792.64,181.58,92.38,3008.47,True,11303,2024-12-18,Closed
11304,31,909.63,1670.63,1028.93,143.26,72.63,1478.7,True,11304,2024-12-19,Closed
11305,31,1235.22,1897.29,557.29,162.82,85.55,2489.67,True,11305,2024-12-20,Closed
11306,31,1287.81,1894.55,532.33,161.25,52.48,2597.55,True,11306,2024-12-21,Closed
11307,31,1806.72,1974.87,231.21,168.41,62.75,3487.63,True,11307,2024-12-22,Closed
11308,31,1300.93,1918.04,285.28,163.97,71.2,2862.49,True,11308,2024-12-23,Closed
11309,31,1278.07,1945.67,1466.79,167.06,90.12,1666.83,True,11309,2024-12-24,Closed
11310,31,232.92,2036.7,1080.44,174.86,94.32,1094.86,True,11310,2024-12-25,Closed
11311,31,912.4,1982.36,497.17,168.67,54.25,2343.34,True,11311,2024-12-26,Closed
11312,31,858.83,2061.1,846.59,176.22,77.49,1995.85,True,11312,2024-12-27,Closed
11313,31,775.32,2031.1,852.6,173.31,67.76,1886.06,True,11313,2024-12-28,Closed
11314,31,1299.36,2097.22,279.36,179.66,87.04,3030.18,True,11314,2024-12-29,Closed
11315,31,2062.94,2171.31,489.74,186.76,109.3,3635.21,True,11315,2024-12-30,Closed
11316,32,0.0,2114.74,165.95,180.86,80.27,1868.52,True,11316,2024-01-01,Closed
11317,32,811.68,2021.66,451.72,172.44,65.52,2316.1,True,11317,2024-01-02,Closed
11318,32,1714.01,2068.52,873.02,176.3,63.53,2845.98,True,11318,2024-01-03,Closed
11319,32,686.4,2152.99,474.51,183.3,61.09,2303.79,True,11319,2024-01-04,Closed
11320,32,544.67,1923.52,328.55,165.4,95.54,2044.1,True,11320,2024-01-05,Closed
11321,32,1994.04,1947.45,722.3,166.37,69.5,3149.69,True,11321,2024-01-06,Closed
11322,32,111.98,1990.03,204.03,170.63,86.84,1811.14,True,11322,2024-01-07,Closed
11323,32,1279.48,2275.84,510.91,194.46,82.79,2961.62,True,11323,2024-01-08,Closed
11324,32,465.07,2058.75,526.36,175.69,68.35,1929.11,True,11324,2024-01-09,Closed
11325,32,101.18,1972.63,369.38,169.65,98.62,1605.81,True,11325,2024-01-10,Closed
11326,32,131.88,2209.97,274.98,188.93,83.09,1983.78,True,11326,2024-01-11,Closed
11327,32,1133.54,2091.87,381.91,178.36,66.54,2776.96,True,11327,2024-01-12,Closed
11328,32,1859.94,2009.74,228.7,171.36,63.67,3577.31,True,11328,2024-01-13,Closed
11329,32,474.24,2065.87,807.07,177.68,103.63,1629.41,True,11329,2024-01-14,Closed
11330,32,546.96,2355.91,461.27,201.84,98.77,2342.83,True,11330,2024-01-15,Closed
11331,32,1287.84,2106.92,973.44,178.79,45.36,2375.96,True,11331,2024-01-16,Closed
11332,32,1278.6,1955.32,563.54,166.63,59.37,2611.01,True,11332,2024-01-17,Closed
11333,32,999.51,2242.68,405.98,192.41,100.15,2736.06,True,11333,2024-01-18,Closed
11334,32,1785.33,2402.08,1301.03,205.58,94.71,2791.67,True,11334,2024-01-19,Closed
11335,32,1127.18,2070.31,527.17,176.91,75.38,2594.94,True,11335,2024-01-20,Closed
11336,32,174.18,1949.01,294.51,166.87,78.45,1750.23,True,11336,2024-01-21,Closed
11337,32,663.24,1918.26,595.29,164.12,74.23,1911.98,True,11337,2024-01-22,Closed
11338,32,796.14,2334.2,664.56,199.46,84.6,2381.18,True,11338,2024-01-23,Closed
11339,32,1535.5,2129.73,362.14,183.06,102.89,3200.2,True,11339,2024-01-24,Closed
11340,32,2701.88,1823.32,183.19,156.38,80.44,4261.57,True,11340,2024-01-25,Closed
11341,32,3221.63,2121.08,276.3,182.09,98.43,4967.98,True,11341,2024-01-26,Closed
11342,32,1522.1,2075.1,447.45,178.46,105.13,3044.62,True,11342,2024-01-27,Closed
11343,32,271.58,1966.1,314.29,168.27,78.27,1845.12,True,11343,2024-01-28,Closed
11344,32,1161.62,1883.11,885.7,161.79,91.21,2067.82,True,11344,2024-01-29,Closed
11345,32,567.65,2161.2,475.76,185.38,96.63,2156.46,True,11345,2024-01-30,Closed
11346,32,842.83,1950.9,319.02,167.38,87.27,2387.44,True,11346,2024-01-31,Closed
11347,32,2157.43,1992.18,312.08,171.8,111.5,3726.03,True,11347,2024-02-01,Closed
11348,32,2247.46,1893.19,323.4,162.15,78.44,3738.81,True,11348,2024-02-02,Closed
11349,32,3086.33,1952.78,506.59,167.68,90.68,4441.84,True,11349,2024-02-03,Closed
11350,32,1123.94,1992.24,259.08,171.29,98.23,2758.87,True,11350,2024-02-04,Closed
11351,32,286.03,2073.85,611.14,179.17,123.93,1624.81,True,11351,2024-02-05,Closed
11352,32,1495.25,2020.8,546.11,173.18,85.76,2884.18,True,11352,2024-02-06,Closed
11353,32,956.56,2018.78,448.3,172.53,73.93,2453.11,True,11353,2024-02-07,Closed
11354,32,871.6,2226.36,307.37,190.45,86.04,2704.55,True,11354,2024-02-08,Closed
11355,32,220.77,2022.0,799.87,173.72,96.75,1346.15,True,11355,2024-02-09,Closed
11356,32,359.85,2213.27,224.74,190.46,113.74,2234.64,True,11356,2024-02-10,Closed
11357,32,1852.44,1824.1,284.3,155.38,53.96,3338.28,True,11357,2024-02-11,Closed
11358,32,1142.02,2123.06,706.98,181.52,80.13,2477.97,True,11358,2024-02-12,Closed
11359,32,1016.79,2119.73,345.58,181.91,96.44,2694.5,True,11359,2024-02-13,Closed
11360,32,2207.34,2207.46,292.59,189.21,94.78,4027.43,True,11360,2024-02-14,Closed
11361,32,3738.07,2030.11,586.3,175.17,116.19,5065.69,True,11361,2024-02-15,Closed
11362,32,3614.45,1943.99,213.61,167.85,113.46,5231.37,True,11362,2024-02-16,Closed
11363,32,2628.29,1984.5,89.7,168.76,51.31,4471.78,True,11363,2024-02-17,Closed
11364,32,4208.47,2122.54,323.04,182.66,109.22,5898.75,True,11364,2024-02-18,Closed
11365,32,1712.19,1811.63,320.79,154.73,63.86,3139.17,True,11365,2024-02-19,Closed
11366,32,552.76,2079.2,363.15,177.37,68.63,2200.18,True,11366,2024-02-20,Closed
11367,32,2076.0,2044.53,1441.38,174.54,69.85,2609.3,True,11367,2024-02-21,Closed
11368,32,1460.28,2132.04,588.66,182.7,90.33,2913.33,True,11368,2024-02-22,Closed
11369,32,746.01,2208.11,753.46,188.69,80.55,2120.11,True,11369,2024-02-23,Closed
11370,32,2043.84,2077.24,765.2,178.92,110.38,3245.5,True,11370,2024-02-24,Closed
11371,32,1562.12,1924.87,295.95,165.28,89.53,3101.51,True,11371,2024-02-25,Closed
11372,32,773.2,1983.22,702.83,169.54,74.22,1979.37,True,11372,2024-02-26,Closed
11373,32,1508.35,1929.3,387.95,164.29,55.81,2993.89,True,11373,2024-02-27,Closed
11374,32,2469.52,2109.25,546.33,179.94,68.87,3963.57,True,11374,2024-02-28,Closed
11375,32,3847.38,1953.3,191.97,168.41,107.47,5501.24,True,11375,2024-02-29,Closed
11376,32,390.83,1971.23,222.75,168.08,63.11,2076.2,True,11376,2024-03-01,Closed
11377,32,1218.25,1806.09,689.18,155.02,82.97,2252.19,True,11377,2024-03-02,Closed
11378,32,21.08,1775.56,308.12,152.07,73.72,1414.8,True,11378,2024-03-03,Closed
11379,32,1083.28,1651.64,363.33,141.73,74.1,2297.49,True,11379,2024-03-04,Closed
11380,32,91.33,2215.91,605.07,188.99,71.48,1630.69,True,11380,2024-03-05,Closed
11381,32,1066.78,2018.8,707.9,173.67,102.03,2275.65,True,11381,2024-03-06,Closed
11382,32,161.58,1994.24,882.65,171.8,107.25,1165.92,True,11382,2024-03-07,Closed
11383,32,293.33,2196.06,418.62,188.21,92.93,1977.84,True,11383,2024-03-08,Closed
11384,32,617.38,1950.27,369.23,167.91,101.77,2096.65,True,11384,2024-03-09,Closed
11385,32,62.39,2174.63,662.3,185.94,81.94,1492.78,True,11385,2024-03-10,Closed
11386,32,1055.8,2060.76,519.76,177.42,108.11,2488.69,True,11386,2024-03-11,Closed
11387,32,1102.21,1733.52,620.89,148.06,61.47,2153.37,True,11387,2024-03-12,Closed
11388,32,1495.11,2082.59,374.62,178.94,100.25,3102.83,True,11388,2024-03-13,Closed
11389,32,2402.59,1916.42,357.56,164.16,79.25,3882.2,True,11389,2024-03-14,Closed
11390,32,2538.33,1839.97,558.23,159.05,112.68,3707.39,True,11390,2024-03-15,Closed
11391,32,2492.59,1986.94,284.67,169.0,52.86,4142.0,True,11391,2024-03-16,Closed
11392,32,2938.37,1828.16,200.97,157.84,107.27,4458.29,True,11392,2024-03-17,Closed
11393,32,612.01,2210.85,106.61,189.5,94.96,2621.29,True,11393,2024-03-18,Closed
11394,32,436.21,1803.0,926.29,153.58,53.97,1258.95,True,11394,2024-03-19,Closed
11395,32,478.16,2017.65,366.68,174.52,125.49,2003.64,True,11395,2024-03-20,Closed
11396,32,822.9,2066.16,494.16,177.23,92.22,2302.68,True,11396,2024-03-21,Closed
11397,32,2014.61,1958.83,466.21,168.29,93.07,3414.16,True,11397,2024-03-22,Closed
11398,32,749.0,1901.38,252.81,161.79,51.32,2346.25,True,11398,2024-03-23,Closed
11399,32,1087.35,1937.93,770.34,165.82,75.43,2179.51,True,11399,2024-03-24,Closed
11400,32,1542.4,1989.8,529.51,170.12,74.41,2928.28,True,11400,2024-03-25,Closed
11401,32,1099.2,1920.0,301.32,164.36,76.77,2641.11,True,11401,2024-03-26,Closed
11402,32,1881.3,1984.79,428.45,170.52,94.85,3342.79,True,11402,2024-03-27,Closed
11403,32,1547.49,2006.27,614.07,172.17,90.32,2849.37,True,11403,2024-03-28,Closed
11404,32,2178.07,1962.66,955.31,168.46,89.13,3096.29,True,11404,2024-03-29,Closed
11405,32,2997.3,2028.66,159.65,173.94,88.14,4778.17,True,11405,2024-03-30,Closed
11406,32,1792.88,2041.55,603.2,174.3,70.49,3160.74,True,11406,2024-03-31,Closed
11407,32,726.23,1976.28,306.51,169.22,79.7,2316.3,True,11407,2024-04-01,Closed
11408,32,635.93,2046.54,469.85,175.82,97.18,2115.44,True,11408,2024-04-02,Closed
11409,32,1029.3,2100.45,429.61,180.27,95.17,2604.97,True,11409,2024-04-03,Closed
11410,32,43.47,2087.1,1793.57,178.45,77.89,259.11,True,11410,2024-04-04,Closed
11411,32,81.61,1919.94,348.65,163.76,62.15,1590.75,True,11411,2024-04-05,Closed
11412,32,65.12,1847.78,619.19,158.13,72.83,1220.88,True,11412,2024-04-06,Closed
11413,32,1184.74,2224.39,638.05,189.62,69.14,2701.94,True,11413,2024-04-07,Closed
11414,32,2035.44,1941.67,401.73,165.58,62.21,3513.17,True,11414,2024-04-08,Closed
11415,32,3457.09,1956.24,343.35,167.59,81.26,4988.72,True,11415,2024-04-09,Closed
11416,32,4530.51,1797.51,255.89,154.52,88.25,5983.88,True,11416,2024-04-10,Closed
11417,32,4453.25,2343.98,626.82,200.44,88.91,6081.5,True,11417,2024-04-11,Closed
11418,32,5024.12,2303.31,288.35,196.84,83.5,6955.58,True,11418,2024-04-12,Closed
11419,32,1573.35,2043.83,302.3,174.46,69.57,3245.31,True,11419,2024-04-13,Closed
11420,32,1546.72,2049.59,538.85,175.03,72.08,2985.38,True,11420,2024-04-14,Closed
11421,32,2259.98,1894.23,634.57,162.55,86.63,3433.01,True,11421,2024-04-15,Closed
11422,32,1405.98,1979.65,275.94,169.62,83.3,3026.39,True,11422,2024-04-16,Closed
11423,32,2440.99,1933.13,1107.61,165.61,80.87,3185.64,True,11423,2024-04-17,Closed
