sales_id,restaurant_id,creditcard_tip,drinks_payment,food_payment,other_payment,service_charges,delivery_charges,Date
11275,31,8.65,390.94,1362.62,294.61,80.83,43.18,2024-11-20
11276,31,7.96,444.59,1315.99,289.05,53.23,98.44,2024-11-21
11277,31,9.13,440.01,1409.22,340.88,68.49,81.97,2024-11-22
11278,31,0.75,435.35,1230.94,306.09,52.43,92.39,2024-11-23
11279,31,0.67,417.92,1558.37,268.64,65.49,93.51,2024-11-24
11280,31,4.95,467.38,1500.64,322.47,64.75,99.54,2024-11-25
11281,31,9.76,457.22,1280.44,332.22,89.3,28.42,2024-11-26
11282,31,3.57,491.48,1371.89,289.89,61.68,91.95,2024-11-27
11283,31,0.35,458.96,1200.21,318.32,57.72,82.32,2024-11-28
11284,31,6.16,517.67,1364.94,278.61,78.35,59.45,2024-11-29
11285,31,4.44,467.34,1087.83,269.53,45.49,91.54,2024-11-30
11286,31,7.03,391.02,1371.2,275.12,61.56,80.61,2024-12-01
11287,31,2.57,442.3,1275.2,290.05,65.42,69.88,2024-12-02
11288,31,7.13,420.06,1157.97,274.13,50.35,84.49,2024-12-03
11289,31,7.91,519.21,1311.72,269.83,64.71,80.67,2024-12-04
11290,31,1.1,474.07,1188.89,256.62,63.95,64.07,2024-12-05
11291,31,8.73,525.59,1263.69,306.19,70.88,67.76,2024-12-06
11292,31,6.72,471.19,1225.12,294.5,53.85,91.39,2024-12-07
11293,31,7.66,401.94,1456.75,316.79,52.22,113.09,2024-12-08
11294,31,3.4,475.9,1103.16,288.83,53.85,79.11,2024-12-09
11295,31,3.81,357.18,1213.17,313.6,47.36,93.71,2024-12-10
11296,31,3.8,503.51,1284.11,348.48,68.43,76.75,2024-12-11
11297,31,5.09,393.7,1027.28,322.44,61.5,51.32,2024-12-12
11298,31,2.63,331.3,1101.67,333.02,56.79,63.03,2024-12-13
11299,31,9.16,527.44,1356.28,264.12,68.29,78.22,2024-12-14
11300,31,2.36,532.3,1277.51,278.68,57.51,93.82,2024-12-15
11301,31,8.68,381.24,1158.96,246.78,50.28,78.13,2024-12-16
11302,31,2.3,524.04,1432.97,282.6,69.55,84.92,2024-12-17
11303,31,4.07,439.85,1327.59,350.22,59.71,92.38,2024-12-18
11304,31,7.81,336.45,1041.39,292.79,47.21,72.63,2024-12-19
11305,31,6.77,482.2,1139.14,275.95,52.08,85.55,2024-12-20
11306,31,9.37,382.57,1221.89,290.09,68.5,52.48,2024-12-21
11307,31,6.42,325.75,1356.8,292.32,67.36,62.75,2024-12-22
11308,31,0.59,459.59,1196.02,262.43,60.28,71.2,2024-12-23
11309,31,4.57,469.98,1197.47,278.22,52.22,90.12,2024-12-24
11310,31,1.39,442.23,1244.63,349.84,54.68,94.32,2024-12-25
11311,31,3.05,500.73,1228.67,252.96,72.0,54.25,2024-12-26
11312,31,2.99,467.31,1262.12,331.67,64.32,77.49,2024-12-27
11313,31,3.55,437.44,1259.32,334.34,67.67,67.76,2024-12-28
11314,31,6.55,427.89,1355.9,313.43,61.35,87.04,2024-12-29
11315,31,4.97,414.06,1447.72,309.53,53.9,109.3,2024-12-30
11316,32,3.99,447.8,1372.78,294.16,65.6,80.27,2024-01-01
11317,32,7.21,469.39,1270.53,281.74,68.33,65.52,2024-01-02
11318,32,0.8,577.95,1175.55,315.02,71.67,63.53,2024-01-03
11319,32,8.15,483.06,1394.01,275.92,77.11,61.09,2024-01-04
11320,32,5.27,427.07,1194.62,301.83,48.39,95.54,2024-01-05
11321,32,5.41,468.12,1226.47,252.86,62.66,69.5,2024-01-06
11322,32,7.75,469.49,1199.76,320.78,56.1,86.84,2024-01-07
11323,32,9.9,445.82,1497.54,332.48,72.39,82.79,2024-01-08
11324,32,8.72,378.62,1384.22,295.91,68.76,68.35,2024-01-09
11325,32,9.48,428.91,1267.34,276.38,49.35,98.62,2024-01-10
11326,32,0.88,387.2,1492.03,330.74,68.97,83.09,2024-01-11
11327,32,5.47,467.1,1335.12,289.65,71.31,66.54,2024-01-12
11328,32,4.22,361.22,1304.17,344.35,68.63,63.67,2024-01-13
11329,32,2.86,433.87,1285.89,346.11,51.48,103.63,2024-01-14
11330,32,9.27,511.12,1533.71,311.08,68.42,98.77,2024-01-15
11331,32,4.82,484.03,1372.85,250.04,82.66,45.36,2024-01-16
11332,32,3.65,512.64,1158.42,284.26,68.09,59.37,2024-01-17
11333,32,9.96,482.84,1426.85,332.99,62.04,100.15,2024-01-18
11334,32,5.84,433.2,1646.56,322.32,72.75,94.71,2024-01-19
11335,32,0.42,449.18,1346.63,274.5,65.8,75.38,2024-01-20
11336,32,6.14,484.54,1188.84,275.63,58.24,78.45,2024-01-21
11337,32,2.96,392.73,1208.9,316.63,58.8,74.23,2024-01-22
11338,32,2.1,479.76,1493.62,360.82,74.39,84.6,2024-01-23
11339,32,1.03,502.28,1366.35,261.1,55.05,102.89,2024-01-24
11340,32,8.24,433.48,1105.32,284.52,50.95,80.44,2024-01-25
11341,32,8.19,510.19,1311.79,299.1,56.85,98.43,2024-01-26
11342,32,2.69,413.68,1331.98,329.44,51.2,105.13,2024-01-27
11343,32,2.95,436.63,1202.39,327.08,59.18,78.27,2024-01-28
11344,32,6.98,384.29,1230.76,268.06,48.55,91.21,2024-01-29
11345,32,2.77,505.19,1362.13,293.88,59.75,96.63,2024-01-30
11346,32,2.6,446.11,1198.77,306.02,53.89,87.27,2024-01-31
11347,32,0.99,541.27,1167.6,283.31,43.86,111.5,2024-02-01
11348,32,6.65,476.69,1097.12,319.38,55.46,78.44,2024-02-02
11349,32,6.02,382.64,1245.11,325.03,52.28,90.68,2024-02-03
11350,32,7.16,478.64,1199.38,314.22,50.52,98.23,2024-02-04
11351,32,2.33,432.71,1370.45,270.69,41.75,123.93,2024-02-05
11352,32,4.37,406.83,1362.03,251.94,58.17,85.76,2024-02-06
11353,32,7.18,443.23,1316.6,258.95,64.01,73.93,2024-02-07
11354,32,8.22,513.76,1382.91,329.69,68.3,86.04,2024-02-08
11355,32,5.16,387.28,1284.17,350.55,52.72,96.75,2024-02-09
11356,32,7.83,462.46,1399.88,350.93,53.78,113.74,2024-02-10
11357,32,7.76,469.32,1106.56,248.22,64.21,53.96,2024-02-11
11358,32,5.57,472.6,1367.21,283.25,66.09,80.13,2024-02-12
11359,32,5.69,487.96,1314.84,316.93,57.76,96.44,2024-02-13
11360,32,2.15,441.2,1428.38,337.88,62.99,94.78,2024-02-14
11361,32,1.21,443.87,1248.95,337.29,43.42,116.19,2024-02-15
11362,32,2.66,406.35,1257.74,279.9,40.49,113.46,2024-02-16
11363,32,7.68,438.48,1265.51,280.51,73.6,51.31,2024-02-17
11364,32,8.07,460.68,1349.05,312.81,51.51,109.22,2024-02-18
11365,32,4.77,448.36,1114.79,248.48,58.66,63.86,2024-02-19
11366,32,3.49,436.68,1293.02,349.5,69.62,68.63,2024-02-20
11367,32,7.93,433.89,1278.2,332.44,67.3,69.85,2024-02-21
11368,32,5.12,470.12,1362.04,299.88,61.45,90.33,2024-02-22
11369,32,7.34,521.79,1414.04,272.28,70.13,80.55,2024-02-23
11370,32,1.45,425.26,1341.18,310.8,48.68,110.38,2024-02-24
11371,32,4.94,437.77,1266.65,220.45,51.5,89.53,2024-02-25
11372,32,0.27,335.88,1337.85,309.49,62.04,74.22,2024-02-26
11373,32,9.04,481.66,1115.05,332.59,68.58,55.81,2024-02-27
11374,32,0.29,516.37,1267.71,325.17,71.02,68.87,2024-02-28
11375,32,7.86,496.25,1135.82,321.23,43.93,107.47,2024-02-29
11376,32,1.35,449.6,1235.46,286.17,67.02,63.11,2024-03-01
11377,32,3.45,401.74,1143.6,260.75,48.83,82.97,2024-03-02
11378,32,4.58,470.28,1068.42,236.86,51.91,73.72,2024-03-03
11379,32,5.49,380.41,980.57,290.66,45.52,74.1,2024-03-04
11380,32,1.52,473.1,1415.58,327.23,75.07,71.48,2024-03-05
11381,32,8.15,483.14,1194.48,341.18,49.93,102.03,2024-03-06
11382,32,4.18,503.2,1253.49,237.55,46.09,107.25,2024-03-07
11383,32,8.06,521.56,1359.82,314.68,63.33,92.93,2024-03-08
11384,32,9.68,467.5,1166.18,316.59,46.63,101.77,2024-03-09
11385,32,8.01,378.99,1474.1,321.54,67.75,81.94,2024-03-10
11386,32,2.86,518.06,1266.06,276.64,48.99,108.11,2024-03-11
11387,32,1.72,492.58,968.44,272.5,55.94,61.47,2024-03-12
11388,32,6.37,443.61,1298.79,340.19,54.02,100.25,2024-03-13
11389,32,3.85,500.87,1129.48,286.07,56.19,79.25,2024-03-14
11390,32,1.3,436.82,1110.85,292.3,35.67,112.68,2024-03-15
11391,32,7.37,432.48,1224.81,329.65,72.89,52.86,2024-03-16
11392,32,2.24,409.98,1090.81,327.37,37.78,107.27,2024-03-17
11393,32,5.22,443.55,1419.32,347.98,63.06,94.96,2024-03-18
11394,32,3.71,417.95,1095.38,289.67,63.15,53.97,2024-03-19
11395,32,0.33,488.36,1241.88,287.41,38.14,125.49,2024-03-20
11396,32,7.48,405.51,1348.72,311.93,57.21,92.22,2024-03-21
11397,32,1.17,334.87,1302.61,321.35,51.39,93.07,2024-03-22
11398,32,5.2,460.22,1140.3,300.86,69.42,51.32,2024-03-23
11399,32,9.23,483.43,1149.98,304.52,59.19,75.43,2024-03-24
11400,32,2.65,531.21,1162.61,295.98,62.3,74.41,2024-03-25
11401,32,0.42,490.68,1112.61,316.71,57.61,76.77,2024-03-26
11402,32,3.16,436.43,1273.06,275.3,51.84,94.85,2024-03-27
11403,32,3.46,466.08,1290.04,250.15,55.14,90.32,2024-03-28
11404,32,2.14,394.85,1279.1,288.71,53.57,89.13,2024-03-29
11405,32,6.76,421.26,1302.58,304.82,57.35,88.14,2024-03-30
11406,32,7.16,413.5,1320.82,307.23,66.84,70.49,2024-03-31
11407,32,8.98,496.49,1165.83,313.96,58.96,79.7,2024-04-01
11408,32,9.97,403.38,1349.29,293.87,53.74,97.18,2024-04-02
11409,32,0.95,428.37,1345.22,326.86,57.41,95.17,2024-04-03
11410,32,3.41,485.54,1269.1,332.46,65.42,77.89,2024-04-04
11411,32,3.48,368.83,1262.58,288.53,64.94,62.15,2024-04-05
11412,32,7.34,468.36,1127.15,252.27,55.98,72.83,2024-04-06
11413,32,7.72,493.36,1458.14,272.89,76.65,69.14,2024-04-07
11414,32,3.46,392.5,1233.51,315.66,66.0,62.21,2024-04-08
11415,32,0.77,440.77,1224.08,291.39,57.19,81.26,2024-04-09
11416,32,7.62,498.54,1051.83,247.14,45.75,88.25,2024-04-10
11417,32,9.69,464.56,1570.88,308.54,72.74,88.91,2024-04-11
11418,32,8.7,467.45,1557.78,278.08,73.42,83.5,2024-04-12
11419,32,8.42,450.82,1299.56,293.45,67.4,69.57,2024-04-13
11420,32,6.99,430.53,1337.21,281.85,66.44,72.08,2024-04-14
11421,32,6.77,414.34,1173.01,306.88,51.44,86.63,2024-04-15
11422,32,4.37,477.54,1205.05,297.06,57.34,83.3,2024-04-16
11423,32,1.12,355.96,1310.75,266.42,56.23,80.87,2024-04-17
11424,32,6.11,452.29,1206.85,295.81,48.35,98.82,2024-04-18
11425,32,9.9,436.45,1275.13,290.59,54.07,92.09,2024-04-19
11426,32,3.79,467.07,1538.81,306.25,63.28,104.6,2024-04-20
11427,32,6.31,450.81,1240.28,365.45,66.74,72.16,2024-04-21
11428,32,5.17,348.98,1351.12,283.46,59.25,79.88,2024-04-22
11429,32,5.99,467.81,1414.22,274.15,56.62,102.41,2024-04-23
11430,32,0.84,549.33,1269.14,286.81,56.77,96.96,2024-04-24
11431,32,4.89,429.13,1292.99,310.07,65.87,71.45,2024-04-25
11432,32,6.65,496.96,1468.32,336.65,68.54,93.11,2024-04-26
11433,32,7.53,492.96,1187.75,340.76,60.5,81.14,2024-04-27
11434,32,3.54,522.55,987.22,293.02,60.76,58.73,2024-04-28
11435,32,0.46,446.81,1166.97,280.2,66.85,55.69,2024-04-29
11436,32,3.44,589.33,1337.5,278.33,60.53,99.43,2024-04-30
11437,32,8.26,452.54,1296.78,335.0,68.37,71.71,2024-05-01
11438,32,2.31,471.58,1258.28,315.54,66.25,71.99,2024-05-02
11439,32,2.78,465.26,1566.8,287.12,56.35,119.22,2024-05-03
11440,32,6.48,441.15,1249.72,278.06,63.07,70.74,2024-05-04
11441,32,9.27,430.6,1403.1,305.34,69.98,73.97,2024-05-05
11442,32,2.91,453.37,1171.11,267.56,74.46,40.28,2024-05-06
11443,32,2.47,406.0,1298.97,321.64,64.13,74.41,2024-05-07
11444,32,8.79,417.91,1100.5,316.46,41.75,99.96,2024-05-08
11445,32,4.9,509.06,1313.4,241.29,56.46,93.46,2024-05-09
11446,32,9.3,413.68,1389.41,295.9,62.14,85.65,2024-05-10
11447,32,5.53,470.27,1306.5,328.3,48.33,113.83,2024-05-11
11448,32,0.07,455.38,1246.77,333.89,59.44,84.74,2024-05-12
11449,32,3.45,370.17,1170.61,324.81,56.46,73.62,2024-05-13
11450,32,7.27,436.36,1201.9,285.84,62.29,67.82,2024-05-14
11451,32,1.37,381.78,1199.95,333.2,60.94,69.64,2024-05-15
11452,32,2.69,418.75,1205.99,270.56,61.12,67.28,2024-05-16
11453,32,4.18,422.22,1199.97,293.07,44.97,101.56,2024-05-17
11454,32,9.01,411.07,1150.11,325.88,44.88,98.97,2024-05-18
11455,32,6.48,504.63,1343.62,271.61,54.26,103.46,2024-05-19
11456,32,3.81,476.15,1228.2,309.58,49.93,101.5,2024-05-20
11457,32,3.67,381.56,1267.12,261.15,64.07,62.81,2024-05-21
11458,32,3.3,448.56,1030.46,269.86,59.3,56.3,2024-05-22
11459,32,7.76,456.13,1148.84,316.81,55.22,81.76,2024-05-23
11460,32,2.83,491.01,1084.73,312.1,56.12,76.53,2024-05-24
11461,32,2.34,315.63,1156.44,274.6,63.44,47.78,2024-05-25
11462,32,1.02,470.31,1364.37,319.37,76.08,63.23,2024-05-26
11463,32,5.41,505.96,1247.84,282.18,66.19,71.24,2024-05-27
11464,32,5.67,437.49,1333.8,328.68,61.64,86.74,2024-05-28
11465,32,5.82,466.63,1260.84,320.28,68.33,68.08,2024-05-29
11466,32,5.21,471.47,1203.28,312.09,74.25,50.19,2024-05-30
11467,32,4.04,394.97,1453.41,278.41,65.2,82.28,2024-05-31
11468,32,0.69,455.01,1168.92,276.63,49.77,90.53,2024-06-01
11469,32,3.68,440.51,1337.34,292.8,62.55,81.95,2024-06-02
11470,32,0.48,455.66,1440.97,305.36,74.22,71.77,2024-06-03
11471,32,7.4,436.8,1339.1,256.21,47.83,107.61,2024-06-04
11472,32,4.35,455.61,1418.33,303.99,77.72,62.35,2024-06-05
11473,32,7.93,473.21,1235.53,369.3,44.23,119.38,2024-06-06
11474,32,4.97,457.14,1293.74,307.92,63.35,79.18,2024-06-07
11475,32,9.78,516.74,1423.48,291.65,75.61,71.97,2024-06-08
11476,32,0.76,498.53,1356.64,302.18,57.63,100.45,2024-06-09
11477,32,9.37,412.94,1307.05,266.67,80.78,37.13,2024-06-10
11478,32,5.85,457.44,1402.35,303.96,66.09,84.17,2024-06-11
11479,32,4.8,589.69,1248.19,288.84,67.84,76.97,2024-06-12
11480,32,4.84,460.53,1147.71,334.84,45.36,103.63,2024-06-13
11481,32,5.07,559.97,1301.12,252.21,70.53,70.28,2024-06-14
11482,32,4.8,421.22,1208.47,280.23,54.29,82.39,2024-06-15
11483,32,5.56,452.2,1429.17,287.28,61.52,93.81,2024-06-16
11484,32,2.94,352.31,1393.12,252.45,54.49,90.83,2024-06-17
11485,32,0.68,503.34,1112.29,263.75,45.98,95.95,2024-06-18
11486,32,0.58,357.36,1184.84,330.13,51.44,84.38,2024-06-19
11487,32,0.4,472.69,1213.05,260.54,40.2,114.24,2024-06-20
11488,32,4.5,451.8,1266.47,338.15,60.99,83.62,2024-06-21
11489,32,6.07,448.93,1394.48,342.87,62.35,93.95,2024-06-22
11490,32,4.36,468.6,1304.74,255.48,61.81,79.23,2024-06-23
11491,32,5.41,466.8,1205.22,269.68,59.8,74.55,2024-06-24
11492,32,9.99,469.77,1208.04,254.18,52.37,88.47,2024-06-25
11493,32,5.04,472.25,1475.03,334.55,53.65,120.86,2024-06-26
11494,32,6.81,431.59,1532.15,320.85,90.88,46.72,2024-06-27
11495,32,8.37,485.15,1639.58,345.39,70.24,106.54,2024-06-28
11496,32,9.56,437.31,1178.62,310.32,67.23,58.11,2024-06-29
11497,32,4.05,457.61,1368.12,293.11,52.99,105.89,2024-06-30
11498,32,5.26,407.54,1294.06,229.98,53.77,85.59,2024-07-01
11499,32,1.09,432.61,1301.01,320.54,59.26,86.92,2024-07-02
11500,32,9.67,500.52,1354.41,303.26,63.02,89.78,2024-07-03
11501,32,4.95,459.49,1400.87,244.42,68.51,73.47,2024-07-04
11502,32,6.34,430.09,1321.99,330.05,52.85,102.53,2024-07-05
11503,32,2.08,432.94,1267.67,201.33,36.44,117.36,2024-07-06
11504,32,9.94,438.32,1211.0,360.76,60.34,80.34,2024-07-07
11505,32,8.41,501.27,1178.24,353.77,67.31,68.66,2024-07-08
11506,32,5.58,459.09,1254.31,277.09,79.45,40.16,2024-07-09
11507,32,3.88,456.56,1273.62,321.51,58.67,87.87,2024-07-10
11508,32,4.61,520.48,1186.56,302.82,64.06,72.82,2024-07-11
11509,32,4.44,440.9,1398.9,260.43,51.89,106.23,2024-07-12
11510,32,8.94,493.24,1087.76,338.15,46.01,99.92,2024-07-13
11511,32,1.97,467.74,1179.01,296.71,58.16,78.09,2024-07-14
11512,32,0.09,422.06,1268.02,256.36,46.67,101.31,2024-07-15
11513,32,0.9,422.98,1300.69,306.27,58.53,85.91,2024-07-16
11514,32,3.34,444.17,1211.18,322.23,51.17,95.42,2024-07-17
11515,32,6.54,430.35,1191.32,319.47,66.48,61.15,2024-07-18
11516,32,2.98,489.95,1303.95,289.54,69.41,69.49,2024-07-19
11517,32,5.83,481.78,1401.63,243.17,51.19,110.3,2024-07-20
11518,32,0.2,432.65,1294.43,342.68,59.36,88.26,2024-07-21
11519,32,2.52,429.15,1316.66,336.29,54.88,98.49,2024-07-22
11520,32,4.83,543.75,1089.65,260.3,77.58,34.22,2024-07-23
11521,32,2.03,428.93,994.03,277.4,43.86,82.32,2024-07-24
11522,32,4.32,415.07,1404.84,351.42,60.82,95.49,2024-07-25
11523,32,2.95,456.2,1373.51,271.23,79.92,50.25,2024-07-26
11524,32,2.29,446.91,1240.51,299.32,44.12,110.43,2024-07-27
11525,32,5.19,381.06,1227.21,278.11,63.58,61.48,2024-07-28
11526,32,9.42,492.0,1379.17,285.53,70.99,73.74,2024-07-29
11527,32,8.06,443.04,1178.15,235.81,55.96,73.78,2024-07-30
11528,32,6.68,394.44,1174.34,304.87,41.6,104.16,2024-07-31
11529,32,0.8,468.26,1283.47,257.74,65.12,70.67,2024-08-01
11530,32,4.05,467.4,1300.31,335.5,71.61,67.13,2024-08-02
11531,32,9.33,432.63,1225.3,275.83,62.61,68.18,2024-08-03
11532,32,5.69,411.15,1250.18,289.33,66.61,61.83,2024-08-04
11533,32,5.12,540.25,1269.38,258.79,71.35,64.21,2024-08-05
11534,32,4.25,435.74,1370.38,328.34,53.11,107.2,2024-08-06
11535,32,1.06,403.54,1247.14,291.85,60.78,72.67,2024-08-07
11536,32,0.39,523.43,1326.96,320.71,50.79,115.55,2024-08-08
11537,32,8.01,523.01,1137.67,303.9,59.5,77.45,2024-08-09
11538,32,2.23,476.74,1219.86,344.75,73.85,56.46,2024-08-10
11539,32,9.9,384.54,1174.04,293.4,42.62,100.01,2024-08-11
11540,32,3.55,529.9,1209.46,251.59,65.88,67.33,2024-08-12
11541,32,6.51,475.65,1220.11,264.52,54.99,86.07,2024-08-13
11542,32,8.62,449.34,1316.12,302.83,60.53,85.81,2024-08-14
11543,32,9.16,446.34,1273.12,295.12,65.2,71.12,2024-08-15
11544,32,5.7,560.16,1332.43,296.88,71.89,75.2,2024-08-16
11545,32,1.76,423.57,1440.72,292.21,67.36,80.96,2024-08-17
11546,32,8.99,456.21,1269.39,321.9,66.66,71.44,2024-08-18
11547,32,5.8,433.52,1230.6,268.53,46.74,99.79,2024-08-19
11548,32,8.65,428.02,1180.03,323.5,65.68,61.8,2024-08-20
11549,32,0.3,428.98,1100.58,288.07,63.11,55.53,2024-08-21
11550,32,0.96,483.71,1049.88,269.41,47.38,85.54,2024-08-22
11551,32,0.74,491.89,1308.37,351.89,64.94,85.38,2024-08-23
11552,32,9.73,406.78,1570.88,310.43,64.1,100.6,2024-08-24
11553,32,9.48,428.0,1100.17,306.07,41.98,99.44,2024-08-25
11554,32,8.81,547.51,1110.73,259.62,45.66,100.44,2024-08-26
11555,32,6.54,439.37,1273.28,285.52,57.19,85.44,2024-08-27
11556,32,8.15,379.9,1412.05,346.96,80.97,51.91,2024-08-28
11557,32,4.02,605.06,1242.58,264.73,68.77,73.73,2024-08-29
11558,32,7.79,439.17,1205.35,292.47,54.36,84.99,2024-08-30
11559,32,4.08,429.86,1342.89,304.35,57.63,92.45,2024-08-31
11560,32,8.83,491.12,1072.51,319.82,45.99,96.38,2024-09-01
11561,32,7.13,490.0,1305.11,350.49,57.15,100.25,2024-09-02
11562,32,6.25,536.18,1064.55,292.76,59.56,70.23,2024-09-03
11563,32,2.06,446.55,1214.14,287.27,72.86,49.06,2024-09-04
11564,32,0.39,524.47,1271.12,297.96,72.68,63.99,2024-09-05
11565,32,6.86,491.55,1084.39,298.39,53.86,79.7,2024-09-06
11566,32,7.19,482.44,1151.94,331.06,53.91,88.7,2024-09-07
11567,32,7.29,458.46,1168.78,320.47,54.33,86.13,2024-09-08
11568,32,7.74,480.79,1434.82,306.41,61.6,98.97,2024-09-09
11569,32,0.01,421.5,1557.58,288.27,93.71,39.3,2024-09-10
11570,32,3.66,519.14,1387.99,249.81,86.11,43.51,2024-09-11
11571,32,9.72,481.69,1297.35,321.31,61.92,86.27,2024-09-12
11572,32,3.48,437.02,1182.28,255.99,48.44,90.61,2024-09-13
11573,32,8.24,379.53,1340.29,358.4,80.15,47.57,2024-09-14
11574,32,7.21,503.53,1058.84,336.87,66.77,56.39,2024-09-15
11575,32,9.57,433.16,1239.66,252.75,63.17,66.27,2024-09-16
11576,32,1.56,438.05,1518.24,382.32,74.39,85.07,2024-09-17
11577,32,4.85,434.43,1366.87,296.96,63.71,82.4,2024-09-18
11578,32,5.61,531.51,1272.89,327.9,61.83,89.6,2024-09-19
11579,32,8.27,458.0,1340.28,325.49,55.87,100.59,2024-09-20
11580,32,6.81,470.48,1315.49,339.09,57.93,96.66,2024-09-21
11581,32,5.08,406.37,1315.1,313.08,72.26,58.9,2024-09-22
11582,32,2.03,471.89,1265.61,340.32,59.12,89.54,2024-09-23
11583,32,6.25,475.88,1144.8,308.76,61.6,69.77,2024-09-24
11584,32,7.36,405.78,1241.31,306.01,62.56,70.26,2024-09-25
11585,32,1.04,503.49,1375.48,305.13,69.65,79.09,2024-09-26
11586,32,1.51,432.01,1343.47,269.5,43.65,117.23,2024-09-27
11587,32,3.04,510.49,1204.69,309.21,44.06,114.34,2024-09-28
11588,32,3.18,343.96,1176.09,281.96,53.68,72.87,2024-09-29
11589,32,6.69,480.63,1548.05,365.37,55.87,127.68,2024-09-30
11590,32,8.09,451.1,1240.9,360.0,55.84,93.53,2024-10-01
11591,32,3.82,486.26,1137.07,325.47,71.6,51.67,2024-10-02
11592,32,8.67,424.0,1200.06,296.05,46.04,100.0,2024-10-03
11593,32,8.21,452.12,1095.59,333.05,48.22,91.63,2024-10-04
11594,32,8.92,387.03,1319.18,266.09,65.65,65.94,2024-10-05
11595,32,1.73,366.88,1334.74,333.79,59.49,84.55,2024-10-06
11596,32,8.26,446.08,1018.08,307.75,66.11,44.98,2024-10-07
11597,32,2.27,467.91,1313.06,298.05,58.1,91.76,2024-10-08
11598,32,9.28,472.24,1343.69,342.01,64.33,87.13,2024-10-09
11599,32,9.59,443.95,1225.56,358.83,60.73,81.39,2024-10-10
11600,32,7.09,434.88,1239.01,315.24,63.82,71.27,2024-10-11
11601,32,4.53,533.62,1306.02,304.45,71.44,71.51,2024-10-12
11602,32,6.15,493.15,1198.45,300.42,44.31,110.59,2024-10-13
11603,32,2.06,508.39,1178.65,333.02,71.36,59.31,2024-10-14
11604,32,9.17,496.14,1275.74,224.44,48.47,102.67,2024-10-15
11605,32,7.51,440.45,1224.14,331.37,55.06,89.46,2024-10-16
11606,32,8.56,419.59,1172.9,297.85,44.02,100.99,2024-10-17
11607,32,6.18,415.8,994.88,297.9,56.28,58.29,2024-10-18
11608,32,7.96,446.64,1299.81,346.85,73.95,61.43,2024-10-19
11609,32,8.01,444.1,1316.47,315.84,61.15,85.34,2024-10-20
11610,32,2.38,387.32,1289.28,286.24,43.97,108.33,2024-10-21
11611,32,5.45,454.11,1406.5,273.61,58.63,96.2,2024-10-22
11612,32,7.21,485.01,1366.53,238.07,63.82,81.3,2024-10-23
11613,32,7.77,446.75,1468.93,326.0,57.68,108.81,2024-10-24
11614,32,3.07,393.58,1464.71,314.35,67.5,82.23,2024-10-25
11615,32,6.05,462.98,1221.34,311.33,71.75,56.05,2024-10-26
11616,32,9.69,553.85,1459.41,325.74,54.75,124.43,2024-10-27
11617,32,6.35,408.32,1184.38,234.76,56.57,69.61,2024-10-28
11618,32,6.92,487.46,1159.89,301.31,67.16,60.56,2024-10-29
11619,32,1.6,485.88,1294.33,291.71,81.36,44.46,2024-10-30
11620,32,9.47,471.9,1185.35,320.56,66.14,65.49,2024-10-31
11621,32,3.42,413.7,1111.12,272.88,54.46,70.85,2024-11-01
11622,32,0.22,442.84,1388.41,315.46,55.64,103.4,2024-11-02
11623,32,5.09,423.25,1133.12,274.3,58.01,67.02,2024-11-03
11624,32,3.08,457.41,1418.74,300.66,60.71,96.28,2024-11-04
11625,32,0.4,436.92,1313.8,312.82,69.53,67.28,2024-11-05
11626,32,9.42,488.68,1289.13,330.68,82.06,46.74,2024-11-06
11627,32,3.79,436.46,1455.26,328.01,71.76,78.46,2024-11-07
11628,32,3.47,457.86,1352.19,309.77,69.55,72.92,2024-11-08
11629,32,2.04,467.9,1430.15,305.99,50.63,119.11,2024-11-09
11630,32,3.57,409.51,1541.82,297.54,48.06,128.75,2024-11-10
11631,32,4.12,468.45,1249.83,311.15,73.9,55.11,2024-11-11
11632,32,2.82,486.81,1296.67,377.91,71.36,73.41,2024-11-12
11633,32,9.57,461.56,1363.7,344.4,57.38,102.21,2024-11-13
11634,32,9.59,424.86,1291.17,326.59,81.02,42.2,2024-11-14
11635,32,3.38,458.46,1453.1,313.24,52.1,118.33,2024-11-15
11636,32,2.14,429.48,1268.26,324.66,72.56,57.14,2024-11-16
11637,32,0.7,461.83,1244.84,291.03,68.88,62.0,2024-11-17
11638,32,8.55,462.38,1205.33,287.67,66.34,62.9,2024-11-18
11639,32,6.82,410.73,1118.73,323.38,54.08,77.17,2024-11-19
11640,32,6.45,424.34,1161.17,316.3,57.0,76.17,2024-11-20
11641,32,7.27,409.11,1338.67,264.06,62.17,76.85,2024-11-21
11642,32,7.34,502.04,1173.77,282.03,60.02,75.74,2024-11-22
11643,32,0.96,482.75,1362.76,288.26,62.74,87.96,2024-11-23
11644,32,5.5,424.01,994.07,257.55,46.77,74.05,2024-11-24
11645,32,2.57,428.6,1329.12,239.13,58.54,82.64,2024-11-25
11646,32,3.94,447.22,1199.61,241.41,52.79,83.22,2024-11-26
11647,32,9.31,442.81,1193.49,315.49,61.95,71.27,2024-11-27
11648,32,2.16,495.84,1236.92,344.54,65.68,76.37,2024-11-28
11649,32,5.2,515.52,1097.42,253.39,62.46,61.78,2024-11-29
11650,32,4.91,528.67,1099.11,290.98,59.5,72.84,2024-11-30
11651,32,7.12,453.84,1161.78,290.3,49.03,92.53,2024-12-01
